time,machine_id,cpu_util
2017-10-12 07:30:00,m16,30.075
2017-10-12 07:40:00,m16,26.7
2017-10-12 07:50:00,m16,29.9
2017-10-12 08:00:00,m16,23.9
2017-10-12 08:10:00,m16,30.0
2017-10-12 08:20:00,m16,29.91
2017-10-12 08:30:00,m16,24.1
2017-10-12 08:40:00,m16,29.99
2017-10-12 08:50:00,m16,29.715
2017-10-12 09:00:00,m16,28.733333333
2017-10-12 09:10:00,m16,32.383333333
2017-10-12 09:20:00,m16,30.4
2017-10-12 09:30:00,m16,26.1
2017-10-12 09:40:00,m16,25.9
2017-10-12 09:50:00,m16,22.276666667
2017-10-12 10:00:00,m16,14.733333333
2017-10-12 10:10:00,m16,14.6
2017-10-12 10:20:00,m16,19.52
2017-10-12 10:30:00,m16,21.2
2017-10-12 10:40:00,m16,26.473333333
2017-10-12 10:50:00,m16,24.578333333
2017-10-12 11:00:00,m16,25.605
2017-10-12 11:10:00,m16,25.386666667
2017-10-12 11:20:00,m16,26.756666667
2017-10-12 11:30:00,m16,26.015
2017-10-12 11:40:00,m16,26.6
2017-10-12 11:50:00,m16,25.678333333
2017-10-12 12:00:00,m16,26.568333333
2017-10-12 12:10:00,m16,25.766666667
2017-10-12 12:20:00,m16,25.4
2017-10-12 12:30:00,m16,26.333333333
2017-10-12 12:40:00,m16,22.7
2017-10-12 12:50:00,m16,23.273333333
2017-10-12 13:00:00,m16,23.856666667
2017-10-12 13:10:00,m16,33.693333333
2017-10-12 13:20:00,m16,27.385
2017-10-12 13:30:00,m16,31.93
2017-10-12 13:40:00,m16,34.605
2017-10-12 13:50:00,m16,29.36
2017-10-12 14:00:00,m16,36.075
2017-10-12 14:10:00,m16,34.1
2017-10-12 14:20:00,m16,35.01
2017-10-12 14:30:00,m16,24.36
2017-10-12 14:40:00,m16,24.9
2017-10-12 14:50:00,m16,24.62
2017-10-12 15:00:00,m16,28.085
2017-10-12 15:10:00,m16,27.516666667
2017-10-12 15:20:00,m16,22.756666667
2017-10-12 15:30:00,m16,28.4
2017-10-12 15:40:00,m16,27.458333333
2017-10-12 15:50:00,m16,19.0
2017-10-12 16:00:00,m16,27.296666667
2017-10-12 16:10:00,m16,25.65
2017-10-12 16:20:00,m16,27.123333333
2017-10-12 16:30:00,m16,27.71
2017-10-12 16:40:00,m16,24.9
2017-10-12 16:50:00,m16,26.95
2017-10-12 17:00:00,m16,27.99
2017-10-12 17:10:00,m16,21.48
2017-10-12 17:20:00,m16,28.58
2017-10-12 17:30:00,m16,27.9
2017-10-12 17:40:00,m16,25.553333333
2017-10-12 17:50:00,m16,24.995
2017-10-12 18:00:00,m16,27.8
2017-10-12 18:10:00,m16,27.71
2017-10-12 18:20:00,m16,29.6
2017-10-12 18:30:00,m16,20.925
2017-10-12 18:40:00,m16,28.2625
2017-10-12 18:50:00,m16,26.8
2017-10-12 19:00:00,m16,27.658333333
2017-10-12 19:10:00,m16,27.8
2017-10-12 19:20:00,m16,29.385
2017-10-12 19:30:00,m16,28.12
2017-10-12 19:40:00,m16,27.8
2017-10-12 19:50:00,m16,28.82
2017-10-12 20:00:00,m16,28.2
2017-10-12 20:10:00,m16,28.08
2017-10-12 20:20:00,m16,28.245
2017-10-12 20:30:00,m16,27.966666667
2017-10-12 20:40:00,m16,27.56
2017-10-12 20:50:00,m16,26.98
2017-10-12 21:00:00,m16,21.106666667
2017-10-12 21:10:00,m16,24.73
2017-10-12 21:20:00,m16,24.67
2017-10-12 21:30:00,m16,25.153333333
2017-10-12 21:40:00,m16,24.7
2017-10-12 21:50:00,m16,24.7
2017-10-12 22:00:00,m16,25.6
2017-10-12 22:10:00,m16,25.138333333
2017-10-12 22:20:00,m16,25.9
2017-10-12 22:30:00,m16,25.083333333
2017-10-12 22:40:00,m16,23.91
2017-10-12 22:50:00,m16,25.94
2017-10-12 23:00:00,m16,25.243333333
2017-10-12 23:10:00,m16,24.536666667
2017-10-12 23:20:00,m16,24.05
2017-10-12 23:30:00,m16,19.85
2017-10-12 23:40:00,m16,20.458333333
2017-10-12 23:50:00,m16,20.955
2017-10-13 00:00:00,m16,20.406666667
2017-10-13 00:10:00,m16,21.03
2017-10-13 00:20:00,m16,19.775
2017-10-13 00:30:00,m16,17.926666667
2017-10-13 00:40:00,m16,21.83
2017-10-13 00:50:00,m16,20.466666667
2017-10-13 01:00:00,m16,16.45
2017-10-13 01:10:00,m16,20.4
2017-10-13 01:20:00,m16,21.1
2017-10-13 01:30:00,m16,15.073333333
2017-10-13 01:40:00,m16,19.8
2017-10-13 01:50:00,m16,19.921666667
2017-10-13 02:00:00,m16,20.06
2017-10-13 02:10:00,m16,21.94
2017-10-13 02:20:00,m16,17.0
2017-10-13 02:30:00,m16,20.66
2017-10-13 02:40:00,m16,21.291666667
2017-10-13 02:50:00,m16,20.426666667
2017-10-13 03:00:00,m16,18.186666667
2017-10-13 03:10:00,m16,22.683333333
2017-10-13 03:20:00,m16,21.03
2017-10-13 03:30:00,m16,20.973333333
2017-10-13 03:40:00,m16,18.043333333
2017-10-13 03:50:00,m16,17.573333333
2017-10-13 04:00:00,m16,17.69
2017-10-13 04:10:00,m16,16.9
2017-10-13 04:20:00,m16,17.831666667
2017-10-13 04:30:00,m16,16.686666667
2017-10-13 04:40:00,m16,17.025
2017-10-13 04:50:00,m16,17.373333333
2017-10-13 05:00:00,m16,16.9
2017-10-13 05:10:00,m16,17.703333333
2017-10-13 05:20:00,m16,17.233333333
2017-10-13 05:30:00,m16,17.16
2017-10-13 05:40:00,m16,17.045
2017-10-13 05:50:00,m16,17.4
2017-10-13 06:00:00,m16,17.8
2017-10-13 06:10:00,m16,17.16
2017-10-13 06:20:00,m16,17.35
2017-10-13 06:30:00,m16,17.2
2017-10-13 06:40:00,m16,17.22
2017-10-13 06:50:00,m16,17.07
2017-10-13 07:00:00,m16,16.9
2017-10-13 07:10:00,m16,17.08
2017-10-13 07:20:00,m16,16.741666667
2017-10-13 07:30:00,m16,16.99
2017-10-13 07:40:00,m16,16.73
2017-10-13 07:50:00,m16,16.246666667
2017-10-13 08:00:00,m16,16.7
2017-10-13 08:10:00,m16,17.473333333
2017-10-13 08:20:00,m16,12.741666667
2017-10-13 08:30:00,m16,16.735
2017-10-13 08:40:00,m16,16.91
2017-10-13 08:50:00,m16,13.92
2017-10-13 09:00:00,m16,17.366666667
2017-10-13 09:10:00,m16,17.27
2017-10-13 09:20:00,m16,15.8
2017-10-13 09:30:00,m16,17.13
2017-10-13 09:40:00,m16,17.3
2017-10-13 09:50:00,m16,17.166666667
2017-10-13 10:00:00,m16,17.546666667
2017-10-13 10:10:00,m16,17.315
2017-10-13 10:20:00,m16,10.408333333
2017-10-13 10:30:00,m16,8.4
2017-10-13 10:40:00,m16,8.5
2017-10-13 10:50:00,m16,10.333333333
2017-10-13 11:00:00,m16,9.1
2017-10-13 11:10:00,m16,8.9
2017-10-13 11:20:00,m16,9.1
2017-10-13 11:30:00,m16,7.8633333333
2017-10-13 11:40:00,m16,8.3066666667
2017-10-13 11:50:00,m16,11.066666667
2017-10-13 12:00:00,m16,11.31
2017-10-13 12:10:00,m16,11.0
2017-10-13 12:20:00,m16,10.975
2017-10-13 12:30:00,m16,12.6
2017-10-13 12:40:00,m16,11.186666667
2017-10-13 12:50:00,m16,11.2
2017-10-13 13:00:00,m16,11.66
2017-10-13 13:10:00,m16,11.806666667
2017-10-13 13:20:00,m16,11.756666667
2017-10-13 13:30:00,m16,11.866666667
2017-10-13 13:40:00,m16,5.8
2017-10-13 13:50:00,m16,7.0
2017-10-13 14:00:00,m16,11.5
2017-10-13 14:10:00,m16,11.535
2017-10-13 14:20:00,m16,11.58
2017-10-13 14:30:00,m16,11.9
2017-10-13 14:40:00,m16,11.8
2017-10-13 14:50:00,m16,11.2
2017-10-13 15:00:00,m16,11.8
2017-10-13 15:10:00,m16,11.7
2017-10-13 15:20:00,m16,11.1
2017-10-13 15:30:00,m16,11.3
2017-10-13 15:40:00,m16,11.18
2017-10-13 15:50:00,m16,11.48
2017-10-13 16:00:00,m16,11.2
2017-10-13 16:10:00,m16,11.28
2017-10-13 16:20:00,m16,11.83
2017-10-13 16:30:00,m16,11.1
2017-10-13 16:40:00,m16,10.37
2017-10-13 16:50:00,m16,12.17
2017-10-13 17:00:00,m16,11.8
2017-10-13 17:10:00,m16,11.208333333
2017-10-13 17:20:00,m16,11.3
2017-10-13 17:30:00,m16,11.5
2017-10-13 17:40:00,m16,11.2
2017-10-13 17:50:00,m16,10.57
2017-10-13 18:00:00,m16,11.075
2017-10-13 18:10:00,m16,11.52
2017-10-13 18:20:00,m16,11.2
2017-10-13 18:30:00,m16,11.4
2017-10-13 18:40:00,m16,11.07
2017-10-13 18:50:00,m16,11.621666667
2017-10-13 19:00:00,m16,11.4
2017-10-13 19:10:00,m16,12.05
2017-10-13 19:20:00,m16,11.5
2017-10-13 19:30:00,m16,11.128333333
2017-10-13 19:40:00,m16,11.235
2017-10-13 19:50:00,m16,11.4
2017-10-13 20:00:00,m16,11.4
2017-10-13 20:10:00,m16,11.1
2017-10-13 20:20:00,m16,10.715
2017-10-13 20:30:00,m16,10.75
2017-10-13 20:40:00,m16,10.44
2017-10-13 20:50:00,m16,11.3
2017-10-13 21:00:00,m16,11.426666667
2017-10-13 21:10:00,m16,10.6
2017-10-13 21:20:00,m16,11.49
2017-10-13 21:30:00,m16,11.26
2017-10-13 21:40:00,m16,11.676666667
2017-10-13 21:50:00,m16,11.345
2017-10-13 22:00:00,m16,11.74
2017-10-13 22:10:00,m16,11.4
2017-10-13 22:20:00,m16,11.026666667
2017-10-13 22:30:00,m16,11.8
2017-10-13 22:40:00,m16,11.73
2017-10-13 22:50:00,m16,13.025
2017-10-13 23:00:00,m16,10.943333333
2017-10-13 23:10:00,m16,10.783333333
2017-10-13 23:20:00,m16,11.64
2017-10-13 23:30:00,m16,11.1
2017-10-13 23:40:00,m16,11.646666667
2017-10-13 23:50:00,m16,11.675
2017-10-14 00:00:00,m16,11.268333333
2017-10-14 00:10:00,m16,11.195
2017-10-14 00:20:00,m16,11.5
2017-10-14 00:30:00,m16,11.6
2017-10-14 00:40:00,m16,10.743333333
2017-10-14 00:50:00,m16,11.341666667
2017-10-14 01:00:00,m16,11.793333333
2017-10-14 01:10:00,m16,11.15
2017-10-14 01:20:00,m16,10.933333333
2017-10-14 01:30:00,m16,11.8
2017-10-14 01:40:00,m16,11.423333333
2017-10-14 01:50:00,m16,11.22
2017-10-14 02:00:00,m16,11.776666667
2017-10-14 02:10:00,m16,10.9
2017-10-14 02:20:00,m16,10.516666667
2017-10-14 02:30:00,m16,11.013333333
2017-10-14 02:40:00,m16,11.5
2017-10-14 02:50:00,m16,11.78
2017-10-14 03:00:00,m16,11.215
2017-10-14 03:10:00,m16,10.628333333
2017-10-14 03:20:00,m16,10.8
2017-10-14 03:30:00,m16,11.436666667
2017-10-14 03:40:00,m16,10.3
2017-10-14 03:50:00,m16,10.9
2017-10-14 04:00:00,m16,10.98
2017-10-14 04:10:00,m16,11.14
2017-10-14 04:20:00,m16,11.47
2017-10-14 04:30:00,m16,10.9
2017-10-14 04:40:00,m16,11.3
2017-10-14 04:50:00,m16,11.7
2017-10-14 05:00:00,m16,11.9
2017-10-14 05:10:00,m16,11.4
2017-10-14 05:20:00,m16,10.6
2017-10-14 05:30:00,m16,11.07
2017-10-14 05:40:00,m16,14.9
2017-10-14 05:50:00,m16,14.075
2017-10-14 06:00:00,m16,14.12
2017-10-14 06:10:00,m16,13.408333333
2017-10-14 06:20:00,m16,14.9
2017-10-14 06:30:00,m16,14.666666667
2017-10-14 06:40:00,m16,11.73
2017-10-14 06:50:00,m16,15.22
2017-10-14 07:00:00,m16,14.34
2017-10-14 07:10:00,m16,14.8
2017-10-14 07:20:00,m16,13.595
2017-10-14 07:30:00,m16,14.55
2017-10-14 07:40:00,m16,14.985
2017-10-14 07:50:00,m16,15.866666667
2017-10-14 08:00:00,m16,11.5
2017-10-14 08:10:00,m16,11.7
2017-10-14 08:20:00,m16,10.925
2017-10-14 08:30:00,m16,11.236666667
2017-10-14 08:40:00,m16,11.068333333
2017-10-14 08:50:00,m16,10.49
2017-10-14 09:00:00,m16,11.083333333
2017-10-14 09:10:00,m16,11.0
2017-10-14 09:20:00,m16,17.028333333
2017-10-14 09:30:00,m16,17.0
2017-10-14 09:40:00,m16,17.1
2017-10-14 09:50:00,m16,16.5
2017-10-14 10:00:00,m16,17.34
2017-10-14 10:10:00,m16,16.86
2017-10-14 10:20:00,m16,17.9
2017-10-14 10:30:00,m16,17.4
2017-10-14 10:40:00,m16,16.7
2017-10-14 10:50:00,m16,16.756666667
2017-10-14 11:00:00,m16,17.4
2017-10-14 11:10:00,m16,15.831666667
2017-10-14 11:20:00,m16,17.7
2017-10-14 11:30:00,m16,10.953333333
2017-10-14 11:40:00,m16,11.5
2017-10-14 11:50:00,m16,11.5
2017-10-14 12:00:00,m16,10.873333333
2017-10-14 12:10:00,m16,11.3
2017-10-14 12:20:00,m16,11.115
2017-10-14 12:30:00,m16,10.3
2017-10-14 12:40:00,m16,11.263333333
2017-10-14 12:50:00,m16,11.45
2017-10-14 13:00:00,m16,10.5
2017-10-14 13:10:00,m16,10.99
2017-10-14 13:20:00,m16,11.3
2017-10-14 13:30:00,m16,11.9
2017-10-14 13:40:00,m16,11.683333333
2017-10-14 13:50:00,m16,11.3
2017-10-14 14:00:00,m16,13.623333333
2017-10-14 14:10:00,m16,12.59
2017-10-14 14:20:00,m16,14.841666667
2017-10-14 14:30:00,m16,12.325
2017-10-14 14:40:00,m16,11.713333333
2017-10-14 14:50:00,m16,12.2
2017-10-14 15:00:00,m16,11.073333333
2017-10-14 15:10:00,m16,13.275
2017-10-14 15:20:00,m16,11.635
2017-10-14 15:30:00,m16,12.343333333
2017-10-14 15:40:00,m16,11.385
2017-10-14 15:50:00,m16,12.093333333
2017-10-14 16:00:00,m16,14.318333333
2017-10-14 16:10:00,m16,12.4
2017-10-14 16:20:00,m16,12.325
2017-10-14 16:30:00,m16,13.133333333
2017-10-14 16:40:00,m16,11.386666667
2017-10-14 16:50:00,m16,13.35
2017-10-14 17:00:00,m16,11.4
2017-10-14 17:10:00,m16,12.596666667
2017-10-14 17:20:00,m16,14.26
2017-10-14 17:30:00,m16,11.986666667
2017-10-14 17:40:00,m16,12.426666667
2017-10-14 17:50:00,m16,12.393333333
2017-10-14 18:00:00,m16,12.656666667
2017-10-14 18:10:00,m16,13.428333333
2017-10-14 18:20:00,m16,11.825
2017-10-14 18:30:00,m16,13.356666667
2017-10-14 18:40:00,m16,14.12
2017-10-14 18:50:00,m16,13.35
2017-10-14 19:00:00,m16,13.71
2017-10-14 19:10:00,m16,13.9
2017-10-14 19:20:00,m16,14.486666667
2017-10-14 19:30:00,m16,13.446666667
2017-10-14 19:40:00,m16,13.508333333
2017-10-14 19:50:00,m16,13.378333333
2017-10-14 20:00:00,m16,13.408333333
2017-10-14 20:10:00,m16,13.553333333
2017-10-14 20:20:00,m16,13.6
2017-10-14 20:30:00,m16,13.6
2017-10-14 20:40:00,m16,13.965
2017-10-14 20:50:00,m16,13.963333333
2017-10-14 21:00:00,m16,13.82
2017-10-14 21:10:00,m16,12.186666667
2017-10-14 21:20:00,m16,13.2
2017-10-14 21:30:00,m16,13.3
2017-10-14 21:40:00,m16,13.53
2017-10-14 21:50:00,m16,13.8
2017-10-14 22:00:00,m16,13.5
2017-10-14 22:10:00,m16,14.296666667
2017-10-14 22:20:00,m16,13.883333333
2017-10-14 22:30:00,m16,13.333333333
2017-10-14 22:40:00,m16,13.58
2017-10-14 22:50:00,m16,13.4
2017-10-14 23:00:00,m16,13.3
2017-10-14 23:10:00,m16,13.92
2017-10-14 23:20:00,m16,13.316666667
2017-10-14 23:30:00,m16,14.0
2017-10-14 23:40:00,m16,13.776666667
2017-10-14 23:50:00,m16,14.646666667
2017-10-15 00:00:00,m16,14.2
2017-10-15 00:10:00,m16,13.82
2017-10-15 00:20:00,m16,14.1
2017-10-15 00:30:00,m16,13.113333333
2017-10-15 00:40:00,m16,13.77
2017-10-15 00:50:00,m16,12.258333333
2017-10-15 01:00:00,m16,11.166666667
2017-10-15 01:10:00,m16,10.96
2017-10-15 01:20:00,m16,11.455
2017-10-15 01:30:00,m16,13.3
2017-10-15 01:40:00,m16,14.9
2017-10-15 01:50:00,m16,13.7
2017-10-15 02:00:00,m16,13.55
2017-10-15 02:10:00,m16,13.593333333
2017-10-15 02:20:00,m16,14.561666667
2017-10-15 02:30:00,m16,14.026666667
2017-10-15 02:40:00,m16,13.44
2017-10-15 02:50:00,m16,13.7
2017-10-15 03:00:00,m16,13.266666667
2017-10-15 03:10:00,m16,15.68
2017-10-15 03:20:00,m16,13.9
2017-10-15 03:30:00,m16,13.44
2017-10-15 03:40:00,m16,13.36
2017-10-15 03:50:00,m16,13.02
2017-10-15 04:00:00,m16,13.416666667
2017-10-15 04:10:00,m16,13.38
2017-10-15 04:20:00,m16,14.083333333
2017-10-15 04:30:00,m16,13.7
2017-10-15 04:40:00,m16,14.0
2017-10-15 04:50:00,m16,13.46
2017-10-15 05:00:00,m16,13.9
2017-10-15 05:10:00,m16,13.7
2017-10-15 05:20:00,m16,13.9
2017-10-15 05:30:00,m16,13.6
2017-10-15 05:40:00,m16,13.4
2017-10-15 05:50:00,m16,12.605
2017-10-15 06:00:00,m16,13.054166667
2017-10-15 06:10:00,m16,13.62
2017-10-15 06:20:00,m16,13.205
2017-10-15 06:30:00,m16,13.57
2017-10-15 06:40:00,m16,13.79
2017-10-15 06:50:00,m16,13.7
2017-10-15 07:00:00,m16,13.175
2017-10-15 07:10:00,m16,10.085
2017-10-15 07:20:00,m16,5.0133333333
2017-10-15 07:30:00,m16,0.48
2017-10-15 07:40:00,m16,0.3
2017-10-15 07:50:00,m16,0.345
2017-10-15 08:00:00,m16,0.26833333333
2017-10-15 08:10:00,m16,0.2
2017-10-15 08:20:00,m16,0.3
2017-10-15 08:30:00,m16,0.25166666667
2017-10-15 08:40:00,m16,0.3
2017-10-15 08:50:00,m16,0.3
2017-10-15 09:00:00,m16,0.3
2017-10-15 09:10:00,m16,0.3
2017-10-15 09:20:00,m16,0.375
2017-10-15 09:30:00,m16,0.245
2017-10-15 09:40:00,m16,0.23333333333
2017-10-15 09:50:00,m16,0.3
2017-10-15 10:00:00,m16,0.3
2017-10-15 10:10:00,m16,0.21666666667
2017-10-15 10:20:00,m16,0.3
2017-10-15 10:30:00,m16,0.3
2017-10-15 10:40:00,m16,0.3
2017-10-15 10:50:00,m16,0.355
2017-10-15 11:00:00,m16,0.8
2017-10-15 11:10:00,m16,0.32666666667
2017-10-15 11:20:00,m16,0.3
2017-10-15 11:30:00,m16,0.3
2017-10-15 11:40:00,m16,0.21166666667
2017-10-15 11:50:00,m16,0.29333333333
2017-10-15 12:00:00,m16,0.3
2017-10-15 12:10:00,m16,0.315
2017-10-15 12:20:00,m16,0.2
2017-10-15 12:30:00,m16,0.20833333333
2017-10-15 12:40:00,m16,0.3
2017-10-15 12:50:00,m16,0.34666666667
2017-10-15 13:00:00,m16,0.27666666667
2017-10-15 13:10:00,m16,0.2
2017-10-15 13:20:00,m16,0.2
2017-10-15 13:30:00,m16,0.28166666667
2017-10-15 13:40:00,m16,0.4
2017-10-15 13:50:00,m16,0.2
2017-10-15 14:00:00,m16,0.3
2017-10-15 14:10:00,m16,0.21666666667
2017-10-15 14:20:00,m16,0.8
2017-10-15 14:30:00,m16,0.28666666667
2017-10-15 14:40:00,m16,0.2
2017-10-15 14:50:00,m16,18.92
2017-10-15 15:00:00,m16,81.535
2017-10-15 15:10:00,m16,84.6
2017-10-15 15:20:00,m16,85.808333333
2017-10-15 15:30:00,m16,85.6
2017-10-15 15:40:00,m16,85.333333333
2017-10-15 15:50:00,m16,85.531666667
2017-10-15 16:00:00,m16,88.44
2017-10-15 16:10:00,m16,91.7
2017-10-15 16:20:00,m16,91.45
2017-10-15 16:30:00,m16,91.53
2017-10-15 16:40:00,m16,91.993333333
2017-10-15 16:50:00,m16,91.1
2017-10-15 17:00:00,m16,91.5
2017-10-15 17:10:00,m16,92.3
2017-10-15 17:20:00,m16,91.538333333
2017-10-15 17:30:00,m16,92.223333333
2017-10-15 17:40:00,m16,92.3
2017-10-15 17:50:00,m16,91.993333333
2017-10-15 18:00:00,m16,92.393333333
2017-10-15 18:10:00,m16,92.4
2017-10-15 18:20:00,m16,91.8
2017-10-15 18:30:00,m16,92.1
2017-10-15 18:40:00,m16,90.7
2017-10-15 18:50:00,m16,87.095
2017-10-15 19:00:00,m16,63.315
2017-10-15 19:10:00,m16,57.733333333
2017-10-15 19:20:00,m16,54.35
2017-10-15 19:30:00,m16,55.105
2017-10-15 19:40:00,m16,57.25
2017-10-15 19:50:00,m16,51.623333333
2017-10-15 20:00:00,m16,92.353333333
2017-10-15 20:10:00,m16,92.296666667
2017-10-15 20:20:00,m16,92.7
2017-10-15 20:30:00,m16,91.43
2017-10-15 20:40:00,m16,92.311666667
2017-10-15 20:50:00,m16,92.23
2017-10-15 21:00:00,m16,92.291666667
2017-10-15 21:10:00,m16,92.4
2017-10-15 21:20:00,m16,91.893333333
2017-10-15 21:30:00,m16,92.7
2017-10-15 21:40:00,m16,92.6
2017-10-15 21:50:00,m16,92.75
2017-10-15 22:00:00,m16,92.5
2017-10-15 22:10:00,m16,91.836666667
2017-10-15 22:20:00,m16,92.45
2017-10-15 22:30:00,m16,92.345
2017-10-15 22:40:00,m16,92.7
2017-10-15 22:50:00,m16,91.933333333
2017-10-15 23:00:00,m16,92.4
2017-10-15 23:10:00,m16,92.648333333
2017-10-15 23:20:00,m16,92.8
2017-10-15 23:30:00,m16,91.768333333
2017-10-15 23:40:00,m16,59.823333333
2017-10-15 23:50:00,m16,61.641666667
2017-10-16 00:00:00,m16,63.925
2017-10-16 00:10:00,m16,55.5
2017-10-16 00:20:00,m16,51.673333333
2017-10-16 00:30:00,m16,57.98
2017-10-16 00:40:00,m16,75.026666667
2017-10-16 00:50:00,m16,71.483333333
2017-10-16 01:00:00,m16,92.7
2017-10-16 01:10:00,m16,92.7
2017-10-16 01:20:00,m16,92.083333333
2017-10-16 01:30:00,m16,91.6
2017-10-16 01:40:00,m16,92.0
2017-10-16 01:50:00,m16,92.3
2017-10-16 02:00:00,m16,91.2
2017-10-16 02:10:00,m16,92.13
2017-10-16 02:20:00,m16,92.313333333
2017-10-16 02:30:00,m16,92.586666667
2017-10-16 02:40:00,m16,91.9
2017-10-16 02:50:00,m16,91.9
2017-10-16 03:00:00,m16,92.133333333
2017-10-16 03:10:00,m16,92.306666667
2017-10-16 03:20:00,m16,91.775
2017-10-16 03:30:00,m16,92.666666667
2017-10-16 03:40:00,m16,92.665
2017-10-16 03:50:00,m16,92.295
2017-10-16 04:00:00,m16,91.3
2017-10-16 04:10:00,m16,92.605
2017-10-16 04:20:00,m16,92.6
2017-10-16 04:30:00,m16,91.263333333
2017-10-16 04:40:00,m16,92.533333333
2017-10-16 04:50:00,m16,91.8
2017-10-16 05:00:00,m16,92.68
2017-10-16 05:10:00,m16,89.066666667
2017-10-16 05:20:00,m16,88.131666667
2017-10-16 05:30:00,m16,55.886666667
2017-10-16 05:40:00,m16,52.09
2017-10-16 05:50:00,m16,53.18
2017-10-16 06:00:00,m16,60.133333333
2017-10-16 06:10:00,m16,63.833333333
2017-10-16 06:20:00,m16,36.16
2017-10-16 06:30:00,m16,53.875
2017-10-16 06:40:00,m16,92.8
2017-10-16 06:50:00,m16,84.033333333
2017-10-16 07:00:00,m16,92.5
2017-10-16 07:10:00,m16,92.4
2017-10-16 07:20:00,m16,92.48
2017-10-16 07:30:00,m16,91.466666667
2017-10-16 07:40:00,m16,92.203333333
2017-10-16 07:50:00,m16,92.3
2017-10-16 08:00:00,m16,92.575
2017-10-16 08:10:00,m16,91.565
2017-10-16 08:20:00,m16,92.81
2017-10-16 08:30:00,m16,92.5
2017-10-16 08:40:00,m16,91.52
2017-10-16 08:50:00,m16,91.978333333
2017-10-16 09:00:00,m16,92.3
2017-10-16 09:10:00,m16,92.461666667
2017-10-16 09:20:00,m16,92.06
2017-10-16 09:30:00,m16,92.4
2017-10-16 09:40:00,m16,92.526666667
2017-10-16 09:50:00,m16,91.9
2017-10-16 10:00:00,m16,92.545
2017-10-16 10:10:00,m16,92.6
2017-10-16 10:20:00,m16,91.8
2017-10-16 10:30:00,m16,92.24
2017-10-16 10:40:00,m16,92.406666667
2017-10-16 10:50:00,m16,88.25
2017-10-16 11:00:00,m16,92.7
2017-10-16 11:10:00,m16,86.36
2017-10-16 11:20:00,m16,65.546666667
2017-10-16 11:30:00,m16,59.153333333
2017-10-16 11:40:00,m16,54.7
2017-10-16 11:50:00,m16,60.583333333
2017-10-16 12:00:00,m16,54.6
2017-10-16 12:10:00,m16,55.466666667
2017-10-16 12:20:00,m16,55.9
2017-10-16 12:30:00,m16,50.44
2017-10-16 12:40:00,m16,70.84
2017-10-16 12:50:00,m16,74.133333333
2017-10-16 13:00:00,m16,92.8
2017-10-16 13:10:00,m16,91.243333333
2017-10-16 13:20:00,m16,25.3
2017-10-16 13:30:00,m16,92.7
2017-10-16 13:40:00,m16,92.24
2017-10-16 13:50:00,m16,71.795
2017-10-16 14:00:00,m16,92.0
2017-10-16 14:10:00,m16,91.606666667
2017-10-16 14:20:00,m16,77.5
2017-10-16 14:30:00,m16,80.91
2017-10-16 14:40:00,m16,92.1
2017-10-16 14:50:00,m16,29.1
2017-10-16 15:00:00,m16,92.4
2017-10-16 15:10:00,m16,92.1
2017-10-16 15:20:00,m16,91.645
2017-10-16 15:30:00,m16,92.373333333
2017-10-16 15:40:00,m16,92.04
2017-10-16 15:50:00,m16,92.425
2017-10-16 16:00:00,m16,92.4
2017-10-16 16:10:00,m16,92.7
2017-10-16 16:20:00,m16,92.301666667
2017-10-16 16:30:00,m16,92.413333333
2017-10-16 16:40:00,m16,92.5525
2017-10-16 16:50:00,m16,92.2
2017-10-16 17:00:00,m16,91.9
2017-10-16 17:10:00,m16,92.516666667
2017-10-16 17:20:00,m16,92.283333333
2017-10-16 17:30:00,m16,92.3
2017-10-16 17:40:00,m16,91.7
2017-10-16 17:50:00,m16,92.373333333
2017-10-16 18:00:00,m16,92.6
2017-10-16 18:10:00,m16,91.7
2017-10-16 18:20:00,m16,91.98
2017-10-16 18:30:00,m16,92.473333333
2017-10-16 18:40:00,m16,92.8
2017-10-16 18:50:00,m16,92.5
2017-10-16 19:00:00,m16,92.533333333
2017-10-16 19:10:00,m16,92.6
2017-10-16 19:20:00,m16,92.67
2017-10-16 19:30:00,m16,92.566666667
2017-10-16 19:40:00,m16,92.55
2017-10-16 19:50:00,m16,92.4
2017-10-16 20:00:00,m16,92.5
2017-10-16 20:10:00,m16,92.16
2017-10-16 20:20:00,m16,92.658333333
2017-10-16 20:30:00,m16,92.5
2017-10-16 20:40:00,m16,61.5
2017-10-16 20:50:00,m16,92.7
2017-10-16 21:00:00,m16,56.4
2017-10-16 21:10:00,m16,54.146666667
2017-10-16 21:20:00,m16,60.633333333
2017-10-16 21:30:00,m16,31.515
2017-10-16 21:40:00,m16,49.381666667
2017-10-16 21:50:00,m16,80.68
2017-10-16 22:00:00,m16,60.826666667
2017-10-16 22:10:00,m16,57.635
2017-10-16 22:20:00,m16,57.008333333
2017-10-16 22:30:00,m16,58.466666667
2017-10-16 22:40:00,m16,53.245
2017-10-16 22:50:00,m16,55.2
2017-10-16 23:00:00,m16,54.626666667
2017-10-16 23:10:00,m16,46.02
2017-10-16 23:20:00,m16,78.056666667
2017-10-16 23:30:00,m16,73.666666667
2017-10-16 23:40:00,m16,91.29
2017-10-16 23:50:00,m16,92.086666667
2017-10-17 00:00:00,m16,92.546666667
